aX,aY,aZ,gX,gY,gZ
0.023,0.956,1.279,-39.368,-82.886,-35.400
0.025,1.036,1.207,-36.133,-69.702,-47.668
0.008,1.079,1.028,-43.396,-55.359,-66.406
-0.005,1.129,1.004,-61.890,-51.941,-87.463
-0.030,1.075,1.054,-89.844,-52.856,-111.023
-0.050,0.907,1.123,-116.821,-52.185,-133.667
-0.066,0.673,1.205,-132.202,-49.744,-150.146
-0.058,0.434,1.275,-132.202,-45.715,-158.020
-0.046,0.298,1.262,-119.080,-37.598,-156.799
-0.029,0.326,1.267,-105.957,-30.151,-148.437
-0.016,0.363,1.371,-95.825,-24.414,-143.250
-0.002,0.341,1.429,-81.421,-14.832,-141.663
-0.001,0.335,1.505,-65.979,-2.014,-140.808
-0.005,0.416,1.389,-50.049,15.442,-137.817
-0.001,0.358,1.300,-44.800,28.625,-139.465
0.019,0.313,1.284,-50.476,35.706,-140.869
0.000,0.236,1.229,-58.655,41.321,-140.198
0.044,0.012,1.145,-61.218,44.922,-138.367
0.115,-0.168,1.000,-54.626,45.959,-129.883
0.212,-0.198,0.920,-44.373,45.532,-110.474
0.267,-0.145,0.927,-33.875,41.870,-89.722
0.302,-0.022,0.858,-23.437,42.725,-70.068
0.335,0.061,0.766,-15.076,42.725,-57.434
0.356,0.091,0.717,-11.353,41.199,-49.561
0.386,0.095,0.663,-10.376,38.086,-42.847
0.411,0.113,0.605,-8.362,35.767,-34.973

0.324,1.136,1.093,-97.900,91.797,16.907
0.315,1.139,1.061,-92.407,101.379,10.559
0.287,1.154,0.986,-88.806,111.145,4.822
0.285,1.158,0.892,-87.585,119.690,-0.610
0.282,1.149,0.775,-88.440,125.488,-5.859
0.268,1.099,0.673,-90.637,128.967,-12.756
0.264,1.125,0.597,-90.942,129.700,-17.639
0.250,1.140,0.565,-89.600,127.869,-23.437
0.247,1.166,0.506,-86.060,127.258,-31.494
0.236,1.203,0.392,-82.642,128.967,-40.466
0.208,1.275,0.144,-77.637,130.310,-51.453
0.199,1.300,-0.121,-73.975,126.892,-65.308
0.206,1.329,-0.138,-70.313,109.924,-80.444
0.212,1.264,-0.067,-64.758,93.933,-97.229
0.172,1.113,-0.115,-57.739,85.266,-113.892
0.166,1.130,-0.451,-45.654,81.787,-123.718
0.158,1.136,-0.568,-37.292,66.772,-131.409
0.154,1.062,-0.419,-29.236,40.894,-142.883
0.142,0.956,-0.392,-11.658,27.954,-153.137
0.131,0.928,-0.554,13.855,22.217,-160.156
0.108,0.897,-0.713,40.283,13.000,-166.077
0.118,0.831,-0.757,66.528,-2.380,-174.988
0.118,0.691,-0.739,91.248,-18.982,-184.143
0.128,0.585,-0.664,115.112,-33.203,-190.369
0.132,0.416,-0.497,135.742,-45.166,-195.557
0.122,0.208,-0.504,151.428,-48.340,-199.463
0.139,0.092,-0.491,156.677,-52.856,-197.571
0.187,0.031,-0.342,148.315,-61.462,-193.054
0.179,-0.065,-0.197,132.263,-65.125,-189.819
0.168,-0.081,-0.167,122.864,-63.904,-184.448
0.190,-0.181,-0.235,123.962,-63.904,-180.786
0.225,-0.294,-0.245,130.859,-69.275,-178.467
0.246,-0.365,-0.310,143.677,-75.378,-180.298
0.278,-0.405,-0.331,162.720,-86.243,-196.716
0.314,-0.465,-0.363,185.669,-97.900,-222.473
0.276,-0.800,-0.317,204.224,-113.647,-251.160
0.299,-1.275,-0.062,210.388,-130.432,-199.219
0.388,-0.867,0.101,215.637,-135.803,-104.248
0.375,-1.038,0.361,194.092,-139.465,-92.346
0.389,-1.119,0.487,162.415,-134.766,-83.313
0.427,-1.008,0.651,128.479,-129.883,-63.904
0.438,-1.002,0.682,100.464,-123.047,-51.208
0.464,-1.027,0.734,86.243,-117.737,-41.687
0.516,-1.091,0.707,84.229,-114.563,-30.884
0.545,-1.161,0.673,86.609,-112.915,-17.883
0.556,-1.126,0.686,91.675,-115.540,-1.160
0.544,-1.081,0.756,96.313,-119.873,15.808
0.528,-1.019,0.888,92.407,-124.390,32.043
0.510,-0.951,0.942,81.909,-123.840,46.692
0.476,-0.806,1.152,69.458,-123.352,59.570
0.467,-0.684,1.319,59.326,-119.812,68.726
0.455,-0.654,1.329,51.270,-106.750,72.876
0.475,-0.679,1.301,42.664,-95.276,75.989
0.497,-0.548,1.344,34.973,-87.585,83.069
0.493,-0.436,1.346,30.823,-79.834,90.027
0.499,-0.431,1.345,26.062,-70.496,92.773
0.499,-0.435,1.291,21.057,-61.951,95.764
0.493,-0.454,1.208,15.320,-54.016,102.600
0.491,-0.353,0.987,9.399,-47.302,111.572
0.488,-0.255,0.895,0.610,-48.767,120.117
0.480,-0.218,0.920,-5.920,-55.115,125.793
0.459,-0.096,0.918,-6.470,-60.608,132.019
0.441,0.073,0.925,-7.629,-64.941,136.780
0.418,0.004,0.866,-11.047,-67.993,132.263
0.398,-0.058,0.919,-15.625,-72.021,130.310
0.382,-0.157,0.941,-18.433,-73.975,131.287
0.352,-0.175,0.922,-20.020,-73.059,138.489
0.329,-0.140,0.896,-26.794,-72.876,148.132
0.290,-0.217,0.842,-38.269,-72.998,156.677
0.241,-0.234,0.693,-50.598,-73.242,168.884
0.178,0.004,0.720,-59.753,-81.665,187.683
0.093,0.284,0.759,-60.486,-91.675,203.308
0.037,0.407,0.810,-51.941,-99.365,215.698
0.001,0.510,0.934,-42.175,-106.018,241.699
-0.032,0.549,1.035,-35.095,-108.826,292.419
0.193,1.784,0.831,-33.813,-99.854,318.176
0.070,0.980,0.946,-39.856,-103.210,176.819
0.051,0.765,0.724,-54.810,-102.051,135.620
0.054,0.928,0.778,-70.618,-111.023,135.315
-0.000,0.920,0.704,-91.797,-116.760,126.160
-0.037,1.076,0.670,-106.262,-123.413,119.507
-0.062,1.127,0.688,-112.427,-132.690,108.337
-0.082,1.068,0.803,-111.450,-141.052,93.323
-0.091,1.112,0.929,-105.103,-145.935,83.557
-0.096,1.198,1.088,-95.093,-146.667,73.181
-0.098,1.280,1.182,-86.792,-140.686,58.289
-0.092,1.397,1.254,-83.557,-131.348,40.710
-0.110,1.526,1.107,-86.426,-118.408,18.372
-0.119,1.486,1.034,-96.375,-110.474,-10.010
-0.125,1.285,1.021,-110.718,-107.910,-39.429
-0.133,1.023,1.039,-123.230,-104.980,-62.012
-0.135,0.823,1.041,-128.052,-102.478,-73.975
-0.108,0.632,0.972,-122.681,-96.924,-77.515
-0.103,0.514,1.019,-112.427,-95.154,-75.378
-0.087,0.589,1.102,-99.060,-92.041,-67.810
-0.081,0.844,1.247,-91.064,-87.219,-62.744
-0.073,1.095,1.288,-88.501,-76.294,-68.604
-0.083,1.161,1.374,-90.332,-62.988,-86.548
-0.097,1.201,1.427,-89.905,-48.157,-108.459
-0.102,1.041,1.478,-88.379,-30.518,-133.057
-0.116,0.796,1.438,-89.233,-11.719,-154.297
-0.146,0.568,1.391,-86.182,5.127,-165.283
-0.129,0.405,1.354,-82.214,18.738,-166.565
-0.100,0.284,1.358,-75.562,29.053,-161.194
-0.055,0.358,1.318,-64.148,42.175,-150.085
-0.017,0.458,1.233,-55.786,56.091,-142.334
0.000,0.481,1.224,-56.030,66.895,-140.076
-0.002,0.575,1.144,-56.396,77.393,-139.771
0.012,0.517,0.852,-50.598,89.417,-142.883
0.059,0.295,0.799,-43.518,89.661,-146.912
0.092,0.140,0.847,-37.720,84.290,-142.578
0.125,0.044,0.779,-32.532,84.534,-130.920
0.172,-0.047,0.664,-27.649,83.496,-115.723
0.231,-0.092,0.628,-22.217,78.369,-97.229
0.277,0.057,0.608,-14.587,73.242,-74.585
0.296,0.170,0.643,-9.094,69.153,-57.495
0.294,0.237,0.569,-3.052,67.993,-47.119
0.296,0.334,0.240,5.066,69.214,-37.964
0.336,0.401,0.132,10.498,58.472,-31.189

0.344,1.524,0.677,-28.015,73.975,31.128
0.338,1.452,0.608,-28.320,79.102,13.306
0.341,1.376,0.594,-33.020,81.360,-2.563
0.326,1.321,0.624,-38.513,82.336,-14.099
0.315,1.342,0.623,-43.274,85.510,-25.513
0.300,1.344,0.657,-46.265,88.623,-39.001
0.266,1.322,0.609,-44.250,93.140,-54.871
0.240,1.230,0.511,-39.185,96.924,-71.167
0.231,1.123,0.455,-31.799,97.290,-84.290
0.242,1.028,0.428,-25.391,94.788,-93.018
0.252,0.969,0.425,-20.203,92.590,-99.731
0.239,0.984,0.327,-14.099,93.140,-104.614
0.223,1.009,0.191,-9.155,91.614,-111.084
0.231,1.106,0.133,-5.432,84.473,-119.446
0.201,1.193,0.055,-4.395,77.209,-132.263
0.201,1.117,0.028,-1.892,71.228,-152.161
0.165,0.939,-0.078,2.930,64.514,-172.302
0.134,0.746,-0.394,11.169,59.570,-183.960
0.128,0.768,-0.644,21.606,45.837,-186.462
0.132,0.830,-0.510,29.114,14.832,-187.439
0.134,0.647,-0.299,41.138,-8.484,-197.205
0.178,0.434,-0.026,64.148,-21.423,-205.200
0.170,0.376,-0.114,95.398,-16.785,-205.566
0.186,0.292,-0.394,123.535,-10.925,-207.031
0.184,0.088,-0.498,146.973,-19.226,-210.449
0.238,-0.110,-0.369,167.175,-35.706,-209.534
0.272,-0.256,-0.343,190.002,-44.312,-204.529
0.279,-0.314,-0.410,207.947,-47.974,-201.904
0.310,-0.336,-0.295,210.205,-59.021,-204.590
0.310,-0.351,-0.155,199.951,-69.946,-209.290
0.299,-0.360,-0.003,183.105,-75.562,-208.557
0.306,-0.359,0.171,161.438,-79.285,-200.256
0.328,-0.375,0.207,145.142,-76.355,-189.087
0.320,-0.533,0.139,136.475,-70.557,-181.519
0.367,-0.634,0.044,133.789,-70.435,-158.875
0.424,-0.692,-0.021,140.198,-76.050,-137.268
0.470,-0.794,-0.117,148.437,-84.473,-130.859
0.450,-1.159,-0.101,157.227,-96.863,-128.235
0.493,-1.013,-0.043,166.199,-112.244,-89.661
0.509,-0.921,0.124,172.607,-126.465,-63.843
0.490,-0.949,0.293,171.753,-135.376,-51.575
0.482,-0.889,0.424,166.504,-139.038,-40.161
0.484,-0.931,0.659,156.738,-142.029,-32.166
0.494,-1.123,0.856,140.137,-138.245,-28.137
0.491,-1.259,0.926,119.751,-126.648,-18.494
0.487,-1.291,0.888,99.792,-115.173,-3.113
0.478,-1.311,0.891,86.243,-109.802,13.672
0.511,-1.218,0.937,74.768,-107.727,34.058
0.479,-1.156,0.987,64.392,-105.774,51.941
0.457,-1.000,0.984,55.542,-101.257,70.740
0.466,-0.954,1.031,45.898,-98.267,84.229
0.466,-0.903,1.055,37.537,-93.811,96.375
0.469,-0.807,1.064,28.870,-89.294,109.314
0.448,-0.838,1.092,18.738,-84.656,120.117
0.419,-0.812,1.104,10.010,-79.285,132.385
0.386,-0.650,1.133,2.502,-74.829,148.743
0.376,-0.460,1.122,-6.409,-70.618,162.781
0.370,-0.226,1.087,-16.541,-65.308,171.631
0.361,0.021,1.037,-26.550,-62.439,175.964
0.381,0.239,1.005,-37.109,-60.974,176.147
0.414,0.306,1.049,-44.312,-61.890,175.781
0.442,0.292,0.986,-47.913,-58.960,172.668
0.475,0.203,0.936,-50.964,-57.068,159.180
0.458,-0.002,0.824,-52.917,-58.228,146.545
0.442,-0.104,0.766,-54.871,-62.012,151.306
0.389,-0.118,0.714,-55.359,-69.946,165.161
0.320,-0.044,0.711,-54.626,-78.125,181.763
0.284,0.093,0.624,-52.307,-87.219,195.923
0.184,0.315,0.522,-54.993,-96.313,206.665
0.114,0.510,0.714,-63.538,-113.525,225.098
0.017,0.596,1.030,-72.937,-127.014,273.926
0.229,2.095,0.922,-77.576,-119.568,328.369
0.145,1.365,1.042,-80.872,-115.601,194.397
0.106,0.893,0.713,-96.069,-110.840,119.751
0.117,1.009,0.841,-102.295,-116.028,109.558
0.133,1.102,0.984,-105.835,-123.840,101.318
0.121,1.021,0.988,-104.797,-120.544,83.191
0.116,0.890,0.971,-97.412,-116.272,68.298
0.097,0.807,0.760,-84.595,-112.183,59.448
0.096,0.926,0.572,-73.425,-115.295,55.969
0.090,0.880,0.636,-74.707,-130.737,47.607
0.046,0.798,0.824,-84.900,-143.616,36.743
0.022,1.019,1.073,-96.252,-151.245,32.104
0.009,1.264,1.183,-104.980,-146.667,22.339
0.009,1.259,1.255,-110.840,-137.268,-0.488
0.010,1.151,1.258,-113.770,-124.329,-24.780
0.005,1.041,1.174,-113.953,-111.389,-44.495
0.028,0.907,1.101,-110.657,-101.135,-59.326
0.044,0.837,1.097,-109.985,-94.910,-69.397
0.042,0.881,1.069,-112.549,-88.257,-76.233
0.028,0.937,1.172,-116.272,-84.229,-84.534
0.024,0.949,1.261,-116.943,-76.904,-95.093
0.008,0.915,1.380,-114.075,-66.223,-106.445
0.011,0.827,1.358,-110.657,-51.147,-118.286
0.023,0.814,1.353,-110.596,-37.598,-127.502
0.027,0.760,1.364,-109.619,-25.513,-136.414
0.076,0.735,1.377,-104.980,-11.963,-146.362
0.059,0.656,1.435,-101.807,1.282,-154.724
0.069,0.596,1.456,-92.957,18.066,-161.255
0.041,0.626,1.420,-87.830,35.217,-163.147
0.027,0.620,1.347,-85.815,51.147,-165.344
-0.004,0.438,1.156,-81.238,64.392,-168.579
0.069,0.164,1.052,-73.059,69.641,-166.809
0.137,0.049,1.025,-60.852,69.397,-153.076
0.190,0.053,1.008,-50.415,70.496,-133.606
0.225,0.135,0.990,-43.945,73.120,-115.356
0.250,0.223,1.033,-42.847,75.256,-101.440
0.257,0.208,0.967,-47.546,80.017,-92.712
0.281,0.222,0.922,-52.673,83.557,-83.984
0.290,0.238,0.587,-53.711,88.867,-75.195
0.327,0.315,0.241,-49.683,86.853,-66.162
0.377,0.279,0.302,-45.471,65.674,-60.181
0.414,0.182,0.490,-40.039,46.082,-54.688
0.430,0.239,0.489,-31.677,40.894,-43.518
0.429,0.302,0.381,-25.513,40.283,-33.508
0.419,0.285,0.383,-20.203,34.058,-27.527
0.431,0.256,0.416,-13.062,27.466,-20.874
0.438,0.286,0.379,-2.869,25.085,-12.146
0.436,0.319,0.360,6.470,21.423,-4.333

0.452,-0.976,1.318,157.593,-145.630,-0.183
0.463,-1.004,1.244,137.329,-125.549,8.423
0.449,-1.027,1.238,120.789,-114.014,18.677
0.473,-0.987,1.213,108.521,-104.126,29.541
0.476,-1.020,1.135,100.464,-95.520,38.574
0.488,-1.026,1.037,97.107,-90.088,48.889
0.498,-0.944,1.007,95.032,-90.149,61.768
0.499,-0.921,1.139,88.745,-93.750,72.693
0.482,-0.976,1.195,80.933,-93.628,81.970
0.445,-0.800,1.306,73.486,-91.003,95.947
0.439,-0.553,1.461,67.017,-86.304,106.934
0.445,-0.479,1.524,56.641,-73.181,106.934
0.456,-0.540,1.485,44.067,-54.565,101.990
0.480,-0.627,1.373,29.785,-36.194,101.318
0.487,-0.704,1.242,13.245,-21.667,105.713
0.482,-0.649,1.064,0.183,-11.230,116.028
0.450,-0.560,0.917,-10.559,-7.812,127.014
0.465,-0.556,0.814,-19.287,-10.193,136.353
0.459,-0.539,0.723,-27.039,-14.893,146.790
0.436,-0.523,0.652,-30.151,-22.034,159.790
0.401,-0.527,0.638,-31.494,-32.471,172.729
0.341,-0.462,0.664,-31.433,-43.518,187.866
0.272,-0.207,0.769,-28.564,-54.138,203.735
0.226,0.025,0.889,-26.306,-61.096,212.097
0.215,0.066,0.974,-25.330,-61.707,208.801
0.204,0.165,1.007,-25.574,-57.495,204.773
0.198,0.306,0.993,-26.917,-51.392,205.139
0.201,0.394,0.854,-31.311,-44.556,214.172
0.198,0.426,0.704,-40.588,-42.725,230.896
0.185,0.436,0.532,-50.232,-47.546,248.230
0.278,0.988,0.471,-60.364,-58.533,258.911
0.231,0.743,0.565,-63.904,-75.562,187.988
0.177,0.449,0.521,-71.716,-90.820,132.019
0.154,0.566,0.430,-71.289,-99.243,132.629
0.130,0.598,0.610,-72.571,-118.164,132.629
0.105,0.562,0.853,-73.364,-130.371,125.610
0.083,0.709,0.913,-68.665,-129.089,123.535
0.071,0.831,0.980,-62.439,-124.756,118.469
0.059,0.904,1.000,-54.382,-119.568,105.164
0.043,1.022,0.917,-44.250,-112.183,90.027
0.035,1.015,0.817,-35.339,-107.971,70.984
0.019,0.938,0.694,-29.175,-109.314,51.819
0.003,0.928,0.421,-30.334,-113.342,37.170
0.013,0.955,0.364,-45.044,-130.127,23.376
-0.022,0.843,0.590,-70.923,-155.884,7.996
-0.066,0.685,0.789,-92.468,-171.143,-4.639
-0.089,0.688,1.236,-98.877,-179.810,-8.545
-0.082,0.766,1.685,-91.614,-177.002,-10.986
-0.087,0.824,1.664,-72.510,-147.339,-17.822
-0.070,0.826,1.437,-51.453,-115.662,-28.259
-0.069,0.825,1.189,-36.804,-95.703,-38.757
-0.059,0.864,0.968,-34.851,-85.999,-50.354
-0.075,0.911,0.828,-46.387,-87.219,-63.171
-0.123,0.930,0.739,-67.383,-94.604,-77.942
-0.120,0.880,0.788,-88.013,-105.957,-92.346
-0.139,0.797,1.022,-106.079,-118.164,-104.614
-0.160,0.743,1.297,-112.732,-120.911,-113.037
-0.148,0.684,1.572,-103.577,-112.915,-118.774
-0.127,0.630,1.577,-83.557,-90.210,-122.925
-0.118,0.537,1.382,-63.477,-63.171,-125.610
-0.104,0.545,1.240,-50.720,-45.105,-125.000
-0.094,0.641,1.156,-42.908,-34.912,-123.596
-0.090,0.555,1.083,-40.955,-27.039,-128.113
-0.078,0.493,1.038,-43.396,-22.522,-131.348
-0.060,0.612,1.168,-45.105,-20.081,-129.517
-0.056,0.667,1.360,-45.410,-15.076,-133.972
-0.046,0.642,1.403,-42.358,-0.183,-143.799
-0.033,0.707,1.369,-41.870,17.090,-152.100
-0.097,0.629,1.165,-44.250,33.020,-163.574
-0.078,0.305,0.980,-47.729,42.175,-174.561
0.008,0.182,1.012,-45.288,38.818,-171.448
0.041,0.192,0.978,-38.696,41.016,-160.522
0.056,0.140,0.898,-32.166,44.678,-151.978
0.077,0.094,0.712,-26.184,47.302,-143.616
0.115,-0.027,0.703,-24.170,41.748,-133.057
0.176,-0.087,0.700,-19.409,36.316,-119.080
0.214,-0.152,0.770,-10.010,32.410,-104.126
0.226,-0.086,0.836,0.549,30.212,-86.853
0.228,-0.021,0.765,7.019,32.898,-70.801
0.242,-0.040,0.714,8.362,31.250,-60.242
0.273,-0.061,0.657,7.507,27.405,-49.622
0.295,-0.029,0.709,6.836,21.118,-37.537
0.287,0.034,0.762,7.324,16.479,-26.306
0.288,0.143,0.764,9.705,15.503,-16.479
0.294,0.209,0.756,11.414,14.832,-9.888
0.292,0.249,0.702,11.353,14.343,-5.554
0.288,0.263,0.647,10.071,12.390,-1.465
0.297,0.294,0.670,9.399,7.629,3.479
0.299,0.357,0.740,9.827,3.174,8.911
0.288,0.435,0.726,12.085,2.747,12.878
0.283,0.511,0.740,11.780,1.831,14.771
0.275,0.556,0.817,6.592,-0.610,14.038
0.267,0.561,0.803,2.319,-0.244,11.719
0.271,0.542,0.813,1.465,0.977,9.766
0.272,0.557,0.844,2.686,0.793,8.972
0.271,0.549,0.853,4.944,2.869,8.057
0.269,0.553,0.827,6.348,4.517,7.385
0.272,0.561,0.789,7.080,6.226,7.080
0.266,0.560,0.827,7.568,5.005,6.042
0.260,0.585,0.840,6.897,5.432,5.066
0.252,0.579,0.834,2.075,5.859,3.052
0.263,0.518,0.812,-5.371,5.737,0.366
0.258,0.493,0.811,-11.841,4.395,-0.488
0.273,0.532,0.866,-13.672,2.991,1.160
0.265,0.522,0.872,-10.437,3.845,1.343
0.273,0.508,0.823,-5.310,6.226,1.465
0.281,0.499,0.786,-1.831,7.263,2.563
0.279,0.513,0.803,-0.793,6.042,4.150
0.286,0.534,0.814,1.831,5.676,5.371
0.295,0.502,0.813,5.493,6.897,5.066
0.295,0.508,0.797,6.409,7.812,5.615
0.292,0.535,0.768,3.784,7.996,5.981
0.286,0.524,0.764,-0.793,7.141,5.249
0.280,0.513,0.820,-2.991,5.310,5.127
0.278,0.562,0.846,-2.075,5.737,6.165
0.275,0.569,0.797,-2.869,7.629,5.432
0.282,0.544,0.814,-6.775,7.263,3.723
0.281,0.528,0.865,-9.705,6.653,3.113
0.294,0.517,0.865,-8.789,8.911,2.869

0.583,-0.901,1.170,77.942,-121.399,33.386
0.566,-0.827,1.208,66.833,-109.497,46.814
0.553,-0.750,1.188,55.969,-97.168,58.472
0.549,-0.738,1.216,48.340,-87.830,67.688
0.545,-0.716,1.302,39.001,-79.468,76.599
0.536,-0.788,1.368,26.062,-68.726,84.778
0.539,-0.786,1.309,15.381,-53.406,96.436
0.517,-0.697,1.213,7.874,-41.321,110.657
0.483,-0.473,1.159,3.113,-35.095,125.793
0.493,-0.281,1.120,-2.869,-31.677,135.620
0.493,-0.216,1.102,-11.169,-29.053,138.123
0.490,-0.190,1.086,-17.578,-25.574,140.198
0.479,-0.115,1.088,-20.630,-23.132,143.982
0.469,-0.082,1.034,-22.888,-18.799,147.156
0.465,-0.062,0.956,-25.208,-15.015,150.146
0.456,-0.076,0.906,-28.625,-12.939,154.358
0.463,-0.037,0.854,-28.564,-12.390,160.339
0.452,-0.079,0.816,-25.757,-12.146,164.551
0.416,-0.119,0.782,-21.606,-12.817,170.166
0.393,-0.049,0.806,-19.104,-15.320,180.237
0.377,0.036,0.876,-18.677,-17.151,188.416
0.336,0.140,0.856,-18.372,-14.587,193.359
0.332,0.203,0.847,-20.630,-10.925,195.862
0.311,0.192,0.655,-26.917,-7.324,194.946
0.281,0.302,0.297,-43.091,-6.042,200.195
0.273,0.450,0.138,-67.383,-20.752,213.318
0.246,0.514,0.270,-87.585,-47.729,243.774
0.202,0.510,0.390,-92.285,-68.115,284.119
0.316,1.547,0.344,-84.106,-78.979,296.387
0.240,1.049,0.739,-72.327,-96.497,185.913
0.197,0.896,0.786,-66.345,-98.206,143.127
0.212,1.045,0.841,-54.077,-94.849,134.521
0.198,1.243,0.859,-49.866,-92.163,121.765
0.201,1.311,0.914,-49.316,-89.966,99.487
0.198,1.157,0.865,-50.964,-85.510,73.242
0.185,0.978,0.756,-53.223,-81.604,52.185
0.163,0.860,0.613,-54.138,-82.520,41.504
0.174,0.695,0.641,-53.650,-91.187,35.645
0.166,0.581,0.568,-47.974,-98.022,35.400
0.151,0.541,0.543,-38.940,-104.919,39.429
0.138,0.546,0.777,-31.311,-117.249,43.823
0.122,0.681,1.112,-29.114,-122.986,46.997
0.113,1.004,1.097,-29.114,-113.647,45.776
0.089,1.159,0.827,-28.809,-98.206,32.288
0.073,1.029,0.768,-33.508,-96.497,7.263
0.076,0.875,0.786,-41.382,-100.403,-11.108
0.048,0.718,0.719,-54.810,-100.586,-22.827
0.028,0.639,0.647,-70.068,-102.844,-28.198
0.007,0.639,0.631,-80.688,-109.375,-28.259
-0.007,0.523,0.670,-86.975,-116.821,-28.748
-0.013,0.475,0.785,-88.562,-122.253,-25.024
-0.047,0.667,1.066,-87.219,-126.648,-16.418
-0.041,1.081,1.270,-84.106,-122.192,-11.963
-0.032,1.294,1.240,-79.895,-105.591,-24.597
-0.001,1.401,1.184,-81.360,-89.722,-49.194
0.014,1.428,1.098,-87.769,-76.599,-77.209
-0.007,1.342,1.014,-100.281,-66.650,-107.483
-0.003,1.220,1.026,-115.234,-61.829,-134.949
0.001,1.162,1.098,-127.563,-56.763,-156.067
-0.052,1.084,1.244,-134.216,-50.171,-174.377
-0.096,0.797,1.275,-129.333,-39.917,-190.002
-0.074,0.512,1.185,-114.319,-27.893,-195.190
0.016,0.407,0.992,-95.947,-17.029,-185.669
0.105,0.378,0.858,-85.571,-13.733,-172.485
0.161,0.400,0.921,-85.144,-15.015,-160.339
0.190,0.583,1.154,-86.792,-17.212,-148.437
0.207,0.684,1.224,-84.717,-7.874,-144.958
0.215,0.746,1.170,-82.642,7.629,-147.339
0.233,0.685,1.110,-83.374,20.264,-154.053
0.219,0.502,1.080,-78.857,30.090,-160.645
0.182,0.112,0.932,-70.862,40.527,-162.292
0.277,-0.189,0.819,-59.937,42.786,-150.391
0.356,-0.236,0.848,-49.133,39.246,-129.028
0.384,-0.185,0.759,-39.368,43.518,-104.553
0.394,0.067,0.714,-32.898,45.776,-62.988
0.378,0.269,0.645,-26.062,45.593,-31.982
0.387,0.349,0.528,-20.203,45.593,-19.836
0.385,0.406,0.557,-14.282,39.612,-3.418
0.422,0.718,0.555,-7.812,37.109,10.193
0.401,0.519,0.523,1.404,37.170,-14.038
0.401,0.469,0.434,6.409,37.170,-20.813
0.410,0.463,0.439,7.690,32.532,-17.029
0.406,0.416,0.409,4.822,29.297,-13.672
0.413,0.431,0.393,0.854,26.001,-7.141
0.418,0.425,0.408,-0.916,21.729,-0.732
0.416,0.474,0.362,1.526,19.043,6.775
0.425,0.513,0.365,3.479,14.954,13.611
0.428,0.643,0.419,7.019,11.108,18.738
0.419,0.716,0.496,10.071,8.911,19.653
0.411,0.770,0.467,14.221,10.132,17.212
0.404,0.835,0.354,15.503,11.475,13.855
0.410,0.809,0.405,12.085,7.202,8.179
0.411,0.798,0.479,7.629,2.625,4.272
0.409,0.801,0.502,5.371,2.625,1.892
0.404,0.784,0.531,5.005,2.563,-0.061
0.409,0.749,0.547,5.371,2.808,-1.404
0.417,0.722,0.566,5.676,2.808,-1.526
0.416,0.722,0.556,6.226,3.601,-0.732
0.426,0.723,0.598,7.385,3.479,0.366
0.427,0.721,0.626,10.437,4.578,0.732
0.426,0.707,0.629,13.000,7.263,0.610
0.434,0.668,0.575,12.817,10.254,0.488
0.415,0.611,0.466,11.047,11.230,1.648
0.443,0.771,0.458,6.653,7.996,5.005
0.442,0.685,0.546,-2.502,2.808,2.380
0.446,0.658,0.597,-5.371,0.488,1.465
0.443,0.636,0.557,-3.357,2.319,3.601
0.428,0.624,0.551,-4.028,2.380,6.592
0.428,0.654,0.555,-4.272,1.709,9.460
0.429,0.701,0.570,-3.540,1.526,12.634
0.429,0.734,0.590,-1.648,2.625,13.306
0.427,0.732,0.570,-0.427,5.310,12.817
0.430,0.734,0.505,0.000,7.996,12.146
0.428,0.703,0.498,-1.404,7.812,11.414
0.427,0.680,0.498,-3.601,6.470,11.719
0.423,0.692,0.519,-5.859,5.310,13.428
0.422,0.708,0.540,-7.690,4.456,15.137
0.421,0.680,0.590,-8.545,4.272,15.930
0.417,0.701,0.617,-6.958,5.432,17.883

0.559,-0.825,1.187,82.214,-106.323,47.302
0.556,-0.810,1.215,68.237,-93.140,58.105
0.575,-0.814,1.241,51.941,-81.238,68.359
0.568,-0.856,1.248,35.828,-68.481,79.529
0.551,-0.849,1.203,23.315,-55.786,92.957
0.562,-0.764,1.147,16.968,-45.837,108.643
0.562,-0.627,1.136,13.428,-40.405,123.779
0.548,-0.399,1.039,9.460,-34.668,137.756
0.541,-0.274,1.049,3.296,-33.691,147.156
0.536,-0.275,1.030,-3.540,-32.104,151.550
0.516,-0.284,0.981,-7.385,-29.602,157.349
0.493,-0.183,0.903,-9.338,-29.053,167.358
0.468,-0.105,0.878,-13.916,-31.311,175.110
0.461,-0.135,0.889,-20.447,-34.058,178.467
0.445,-0.185,0.898,-25.635,-33.997,183.472
0.415,-0.119,0.840,-27.527,-33.081,192.810
0.380,-0.002,0.781,-30.151,-33.203,203.308
0.345,0.048,0.815,-34.302,-37.109,209.351
0.329,0.121,0.808,-36.621,-38.025,213.928
